id;annotator;c_act_0;c_act_1;c_act_1a_0;c_act_1a_1;c_act_1a_2;c_act_1a_3;c_act_1a_4;c_act_1a_mark_0;c_act_1a_mark_1;c_act_1a_mark_2;c_act_1a_mark_3;c_act_1a_mark_4;c_act_1b_0;c_act_1b_1;c_act_1b_2;c_act_1b_3;c_act_1b_4;c_act_1b_mark_0;c_act_1b_mark_1;c_act_1b_mark_2;c_act_1b_mark_3;c_act_1b_mark_4;c_act_2;c_act_2a_0;c_act_2a_1;c_act_2a_2;c_act_2a_3;c_act_2a_4;c_act_2a_mark_0;c_act_2a_mark_1;c_act_2a_mark_2;c_act_2a_mark_3;c_act_2a_mark_4;c_act_2b_0;c_act_2b_1;c_act_2b_2;c_act_2b_3;c_act_2b_4;c_act_3;c_act_3a_0;c_act_3a_1;c_act_3a_2;c_act_3a_3;c_act_3a_4;c_act_3a_mark_0;c_act_3a_mark_1;c_act_3a_mark_2;c_act_3a_mark_3;c_act_3a_mark_4;c_act_3b_0;c_act_3b_1;c_act_3b_2;c_act_3b_3;c_act_3b_4;c_act_4;c_amp;c_contr;c_emo_1;c_emo_1_mark;c_emo_2a;c_emo_2a_mark;c_emo_2b;c_emo_3;c_mod;c_ne_1_0;c_ne_1_1;c_ne_1_2;c_ne_1_3;c_ne_1_4;c_ne_1_5;c_ne_2_0;c_ne_2_1;c_ne_2_2;c_ne_2_3;c_ne_2_4;c_ne_2_5;c_ne_2_mark_0;c_ne_2_mark_1;c_ne_2_mark_2;c_ne_2_mark_3;c_ne_2_mark_4;c_ne_2_mark_5;c_ne_3_0;c_ne_3_1;c_ne_3_2;c_ne_3_3;c_ne_3_4;c_ne_3_5;c_ne_4_0;c_ne_4_1;c_ne_4_2;c_ne_4_3;c_ne_4_4;c_ne_4_5;c_ne_4_mark_0;c_ne_4_mark_1;c_ne_4_mark_2;c_ne_4_mark_3;c_ne_4_mark_4;c_ne_4_mark_5;c_ne_5_0;c_ne_5_1;c_ne_5_2;c_ne_5_3;c_ne_5_4;c_ne_5_5;c_ne_5_mark_0;c_ne_5_mark_1;c_ne_5_mark_2;c_ne_5_mark_3;c_ne_5_mark_4;c_ne_5_mark_5;c_ne_6_0;c_ne_6_1;c_ne_6_2;c_ne_6_3;c_ne_6_4;c_ne_6_5;c_ne_7_0;c_ne_7_1;c_ne_7_2;c_ne_7_3;c_ne_7_4;c_ne_7_5;c_pe_1_0;c_pe_1_1;c_pe_1_2;c_pe_2_0;c_pe_2_1;c_pe_2_2;c_pe_2_mark_0;c_pe_2_mark_1;c_pe_2_mark_2;c_pe_3_0;c_pe_3_1;c_pe_3_2;c_pe_4_0;c_pe_4_1;c_pe_4_2;c_pe_4_mark_0;c_pe_4_mark_1;c_pe_4_mark_2;c_pe_5_0;c_pe_5_1;c_pe_5_2;c_refc;c_refn;c_topic;c_usmod
2076;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;0;;;;;;;1;;;;;;212;;;;;;SPD;;;;;;2;;;;;;30;;;;;;schlimm  genug,  von  Steuergeldern  ist.  Kinder  reinholen  bedeutet  Eltern  nachholen  und  damit  dass  Einwanderung  in  das  Sozialsystem  in  D,  da  die  SPD  in  die  den  Koalitionsvertrag  hat  scheiben  lassen,  dass  auch  abgelehnten  Asylanten  weiter  SPD  Sozialhilfe  gezahlt  werden  soll.  D  ist  da  sehr  großzügig  und  für  leistet  sich  damit  einen  starken  Pull-Faktor.  globale  Umverteilung  und  Verschwendung;;;;;;3;;;;;;Steuergeldern  D,;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;0;1;1
2077;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;2;;;;;;99;;;;;;man;;;;;;99;;;;;;99;;;;;;besser  pro  die  dringend  zu  Hause  für  den  Aufbau  des  Heimatlandes  gebraucht  Asyl  werden!  Stimmung  machen  Natürlich  als  alles  auf  Kosten  des  Steuerzahlers.  Und  mit  die  nicht  gefragt  werden  sollen  jungen  ob  sie  diesen  Irrsinn  bezahlen  wollen.  kräftigen  Männern;;;;;;3;;;;;;Steuerzahler?  Menschen  wie  DU  und  ICH;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2078;4;2;;;;;;;;;;;;1;;;;;Es  sollten  lassen,  damit  die  Familien  nicht  zelten  müssen.  sich  doch  in  der  EU  genug  Wohncontainer  auftreiben;;;;;;223;;;;;die  EU;;;;;2;;;;;;1;;;;;die  Familien;;;;;2;;;;;;0;0;0;;;;;;;2;;;;;;223;;;;;;EU;;;;;;2;;;;;;1;;;;;;Wann  handelt  die  EU  endlich?;;;;;;1;;;;;;die  Familien;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2079;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;1;1
2080;4;2;;;;;;;;;;;;3;;;;;illegale  Masseneinwanderung  kann  Europa  zulassen.  Es  mag  sich  herzlos  anhören,  aber  eine;;;;;;223;;;;;EU  Europa;;;;;2;;;;;;1;;;;;illegale  Masseneinwanderung;;;;;2;;;;;;0;12;0;;;;;;;2;;;;;;1;;;;;;solchen  Migranten;;;;;;2;;;;;;20;;;;;;wenn  Migranten  ohne  Asylgrund  mit  schwangeren  Frauen  und  Kindern  sich  auf  den  Weg  machen  und  ihr  Weg  hier  scheitern  muss.  solchen  Migranten;;;;;;99;;;;;;Europa;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;3;1;1
2081;4;1;;2;;;;;Man  könnte  auch  den  Menschen  anbieten,  sie  wieder  in  ihre  Heimatländer  zu  bringen.;;;;;;;;;;;;;;;;2;;;;;Politiker;;;;;2;;;;;;1;;;;;Menschen;;;;;2;;;;;;0;0;0;;;;;;;2;2;;;;;2;225;;;;;Politiker;Erdogan;;;;;2;1;;;;;2;30;;;;;alles  reine  Politiker  PR.  Das  ist;In  Idib  könnten  die  Menschen  kapitulieren  und  der  Rest  wäre  befriedet,  wenn  Erdogan  nicht  eingefallen  wäre.;;;;;99;111;;;;;;In  Idib  Menschen;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2082;2;1;1;2;3;;;;"Wir  geben  beteits  zweistellige  Milliarden  für  nichts  und  wieder  nichts  aus,  mehr  als  das  ""Gute  Gewissen  als  Ruhekissen""  ist  noch  nie  rumgekommen.  Der  Staat  soll  einen  Teil  dieser  Wahnsinnssummen  nehmen  und  dort  unten  Hilfe  leisten.";Aber  weitere  Einwanderer:  NEIN!;;;;;;;;;;;;;;;217;217;;;;;Staat;;;;2;2;;;;;1;1;;;;;dort  unten  Einwanderer:;;;;2;2;;;;;1;0;0;;;;;;;1;1;;;;;1;217;;;;;Flüchtlinge;Staat;;;;;2;2;;;;;[5, 20];1;;;;;"noch  mehr  Sogwirkung,  noch  mehr  ""Fachkräfte"",  die  keine  sind  und  keine  werden.  Der  Deutsche  zahlt  nicht  in  Sozialsysteme  für  den  Flüchtlinge  Rest  der  Welt,  sondern  für  sich  selbst.  HER:  nein  danke.  Wir  brauchen  nicht";"Wir  geben  beteits  zweistellige  Milliarden  für  nichts  und  wieder  nichts  aus,  mehr  als  das  ""Gute  Gewissen  als  Ruhekissen""  ist  noch  nie  rumgekommen.  Der  Staat  soll  einen  Teil  dieser  Wahnsinnssummen  nehmen  und  dort  unten  Hilfe  leisten.";;;;;3;3;;;;;;Deutsche  Wir;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2083;2;1;;3;;;;;Und  wenn  nun  pressewirksam  Kinder  als  Druckmittel  eingesetzt  werden,  so  sollten,  im  Kindeswohl,  die  ganzen  Familien  wieder  dorthin  gebracht  werden,  wo  sie  herkommen.;;;;;;;;;;;;;;;;99;;;;;;;;;;99;;;;;;1;;;;;Familien;;;;;2;;;;;;0;0;0;;;;;;;2;;;;;;1;;;;;;Flüchtlinge;;;;;;2;;;;;;[2, 20];;;;;;Die  Flüchtlinge  Kinder  mitnehmen,  so  ist  das  ihre  Entscheidung,  damit  hat  der  wissen,  Rest  der  Welt  nichts  zu  tun!  was  Und  wenn  nun  pressewirksam  Kinder  als  Druckmittel  sie  eingesetzt  werden,  so  sollten,  im  Kindeswohl,  die  ganzen  Familien  wieder  tun,  dorthin  gebracht  werden,  wo  sie  herkommen.  und  wenn  sie  kleine;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2084;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;225;;;;;;Funktionäre  Zipras  Regierung,;;;;;;2;;;;;;[1, 2, 4];;;;;;Alleine  in  Flüchtlinge  nach  Griechenland  geflossen.  Doch  in  den  Lagern  kommt  so  2018  gut  wie  nichts  an.  Die  Justiz  untersuchte  vor  2  Jahren  sind  schon,  ob  sich  Funktionäre  die  eigenen  Taschen  gefüllt  haben.  In  über  Griechenland  stehen  die  Behörden  offenbar  immer  noch  vor  massiven  Problemen  1,6  bei  der  Bewältigung  der  Flüchtlingskrise.  Während  die  Bedingungen  für  die  Milliarden  Menschen  in  den  Aufnahmelagern  vor  allem  auf  Lesbos  und  Samos  Euro  nach  Angaben  von  Hilfsorganisationen  weiterhin  miserabel  bleiben,  mehren  sich  Berichte  EU-Hilfen  über  unterschlagene  EU-Gelder  unter  der  Zipras  Regierung,  die  eigentlich  für  für  die  Lager  gedacht  waren.;;;;;;1;;;;;;Menschen  in  den  Aufnahmelagern;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2085;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;1;;;;;;1;;;;;;Eltern,;;;;;;2;;;;;;2;;;;;;Aber  was  solchen  Zuständen  aussetzen?  Wollen  die  etwa  mit  dem  Elend  ihrer  sind  Kinder  ihre  Einreise  nach  Europa  (Deutschland)  erpressen?  Hat  ja  schon  denn  oft  geklappt!!!  das  für  Eltern,  die  ihre  Kinder;;;;;;224;;;;;;Europa  (Deutschland);;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;8;1
2086;2;1;;2;;;;;Es  ist  nach  Ansicht  der  Politik  ein  sicheres  Land  und  allein  der  Einmarsch  der  Türkei  in  Syrien  verbietet  jede  Anstrengung,  die  Türkei  für  ihre  Taten  auch  noch  zu  belohnen.;;;;;;;;;;;;;;;;2;;;;;Politiker;;;;;2;;;;;;224;;;;;Türkei;;;;;2;;;;;;0;0;0;;;;;;;1;;;;;;2;;;;;;Politiker;;;;;;2;;;;;;[1, 3];;;;;;Politiker  sollte  überhaupt  reden  sollten.  man  vorher  allein  der  Einmarsch  der  Türkei  in  Syrien  verbietet  jede  Anstrengung,  einen  die  Türkei  für  ihre  Taten  auch  noch  zu  belohnen.  Nicht  Test  zufällig  wagen  die  Wirtschaftsmigranten  den  Weg  über  die  Grenze  nach  durchführen,  Griechenland.  Sie  wollen  nicht  da  bleiben.  Sie  wissen  um  die  ob  Denkweise  der  verantwortungslosen  Politiker.  diese  Leute;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2087;2;1;;3;;;;;Wer  hat  Kinder  aus  welchen  Gründen  auch  immer  herschleppten.  Sie  sollten  schleunigst  diese  dahin  wo  sie  herkamen  und  in  Sicherheit  sind.  Dafür  sollen  Situation  ihre  Eltern  sorgen.  Sie  haben  die  Verantwortung.  hergestellt?  Die  Eltern  die  ihre;;;;;;;;;;;;;;;;1;;;;;Eltern;;;;;2;;;;;;1;;;;;Kinder;;;;;2;;;;;;0;0;0;;;;;;;1;;;;;;1;;;;;;Eltern;;;;;;2;;;;;;20;;;;;;Wer  hat  Kinder  aus  welchen  Gründen  auch  immer  herschleppten.  Sie  sollten  schleunigst  diese  dahin  wo  sie  herkamen  und  in  Sicherheit  sind.  Dafür  sollen  Situation  ihre  Eltern  sorgen.  Sie  haben  die  Verantwortung.  hergestellt?  Wir?  Die  Eltern  die  ihre;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2088;2;1;;2;;;;;Die  EU  schaut  weiterhin  zu,  man  lässt  Griechenland  wie  alle  Länder  mit  Eu  Aussengrenzen  alleine.Wenn  keine  Kapazitäten  da  sind  einfach  die  Schwerstverbrecher  egal  in  welches  Heimatland  abschieben  und  dafür  jemand  anderen  die  Chance  geben  sich  hier  ein  neues  Leben  aufzubauen.  Es  könnte  so  einfach  sein.  Wenn  man  nur  nicht  immer  noch  von  Utopia  träumen  würde.;;;;;;;;;;;;;;;;223;;;;;EU;;;;;2;;;;;;1;;;;;Schwerstverbrecher  jemand  anderen;;;;;2;;;;;;0;11;0;;;;;;;1;;;;;;223;;;;;;EU;;;;;;2;;;;;;[1, 2, 3];;;;;;Das  Thema  jetzt  so  entsetzt  daherreden  sind  Heuchler,  denn  man  hätte  schon  Lesbos  längst  etwas  unternehmen  können.  Die  EU  schaut  weiterhin  zu,  man  ist  lässt  Griechenland  wie  alle  Länder  mit  Eu  Aussengrenzen  alleine.Wenn  seit  mehreren  Monaten  Es  könnte  so  einfach  sein.  Wenn  bekannt.  man  nur  nicht  immer  noch  von  Utopia  träumen  würde.  Alle  die;;;;;;224;;;;;;Griechenland  wie  alle  Länder  mit  Eu  Aussengrenzen;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;3;1;1
2089;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;7;;;;;;Sie;;;;;;1;;;;;;3;;;;;;Kann  sich  Kinder  normal  ist,  weil  sie  wahrscheinlich  in  der  Heimat  ähnlich  wahrscheinlich  lebten.  Und  Sie  kann  sich  wahrscheinlich  gar  nicht  vorstellen,  dass  gar  man  auch  ohne  Lego  und  anderes  Plastikspielzeug  wunderbar  spielen  kann.  nicht  vorstellen,  dass  dies  für  die;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;5;1
2090;2;1;1;1;2;;;;Es  ist  die  ganze  Europäische  Union  gefordert.;Ich  würde  Ihr  empfehlen,  das  Sie  persönlich  welche  aufnimmt  und  auch  für  deren  Unterhalt  aufkommt.Denn  nur  sich  werbewirksam  dort  hinstellen,  bringt  nichts.;;;;;;;;;;;;;;;223;7;;;;Europäische  Union;Ihr;;;;2;1;;;;;1;1;;;;;alle  welche;;;;2;2;;;;;0;0;0;;;;;;;1;1;;;;;1;7;;;;;alle;Ihr;;;;;2;1;;;;;7;3;;;;;nicht  alle  retten.  Denn  wie  sieht  es  aus.  Sind  die  Kinder  erst  einmal  hier,  ist  mit  einem  Mal  eine  große  Familie  dahinter.  aber  wir  können;Ich  würde  Ihr  empfehlen,  das  Sie  persönlich  welche  aufnimmt  und  auch  für  deren  Unterhalt  aufkommt.Denn  nur  sich  werbewirksam  dort  hinstellen,  bringt  nichts.  Es  ist  die  ganze  Europäische  Union  gefordert.;;;;;0;0;;;;;;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;3;1;1
2091;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;1;;;;;;Menschen;;;;;;2;;;;;;[5, 7];;;;;;den  deutschen  die  Asylanträge  von  Menschen  die  hier  einfliegen(1/3  aller  Anträge).  Auch  Grenzen  sollte  man  die  Familienzusammenführungen  nicht  vergessen.  Wohin  mit  all  diesen  kommen  Menschen  Langfristig  bezahlen  wir  mehrere  Billionen  €.  Das  ist  täglich  apokalyptisch.  Die  jährlichen  Gesamtkosten  werden  seit  Jahrzehnten  versteckt.  450  Menschen  an.  Dann  kommen;;;;;;3;;;;;;wir;;;;;;0;;;;;;0;;;;;;1;;;4;;;NZZ(Schweiz);;;2;;;2;;;Schön  wie  man  das  in  der  NZZ(Schweiz)  lesen  kann.;;;0;;;0;2;8;1
2092;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;99;6;;;;;Menschen;Angestellten  von  Jesus,  Moses  und  Allah;;;;;2;2;;;;;20;99;;;;;diese  Kinder  in  die  Welt,  wer  kauft  sich  den  neuesten  Luxus-SUV,  wer  erhält  fette  Diäten  usw.  usw.  Man  sollte  sich  den  Menschen  mal  unter  dem  Gesichtspunkt  der  Natur  betrachten.  Das  klingt  zwar  hart,  aber  ich  habe  die  Natur  nicht  gemacht.  Wer  setzt;Vielleicht  mal  die  Angestellten  von  Jesus,  Moses  und  Allah  befragen,  vielleicht  haben  die  eine  Lösung.;;;;;0;0;;;;;;;;;;;0;1;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
2093;4;1;;3;;;;;Sie  kamen  aus  einem  sicherem  Herkunftsland  und  müssen  dorthin  auch  zurück  geführt  werden.;;;;;;;;;;;;;;;;99;;;;;;;;;;99;;;;;;1;;;;;die  Eltern  Sie;;;;;2;;;;;;0;0;99;;1;die  Kinder,;2;0;;2;;;;;;1;;;;;;die  Eltern;;;;;;2;;;;;;20;;;;;;die  Eltern  haben  diese  armen  Kinder  in  diese  Situation  gebracht.  Verantwortung;;;;;;1;;;;;;die  Kinder,;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;3;1;1
2094;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;1;;;;;;Die  Eltern;;;;;;2;;;;;;3;;;;;;Die  Eltern  scheinen  sich  nicht  im  klaren  zu  sein  ueber  ihr  tun.;;;;;;1;;;;;;Neugeborene.;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
2095;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;224;;;;;;Arabischen  Staaten;;;;;;2;;;;;;1;;;;;;Wo  sind  ihren  Glaubensbrüdern?.  Warum  helfen  die  nicht,  ich  höre  und  lese  die  keinen  einzigen  Satz,  daß  die  Emirate,  Arabien  etc.  ihren  Glaubensbrüdern  Arabischen  helfen,  geschweige  denn  ihnen  Zuflucht  gewähren.  Staaten  und  warum  helfen  die  nicht;;;;;;1;;;;;;Glaubensbrüdern?.;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2096;4;1;;1;;;;;machen.Mir  sehe.Hier  muss  gehandelt  werden  und  das  sofort.  bleiben.Das  man  den  Kinder  und  auch  den  Eltern  helfen  muss  und  zwar  sofort  steht  doch  fest.Jedes  EU  Land  kann  doch  locker  50  Millionen  Euro  bereitstellen.  Es  sind  dann  um  die  1,3  Milliarden  Euro.Damit  kann  man  nicht  nur  1  Flüchtlingslager  auf  Vordermann  bringen  und  den  Kindern  das  Leben  wirklich  lebenswerter;;;;;;;;;;;;;;;;224;;;;;fest.Jedes  EU  Land;;;;;2;;;;;;1;;;;;Kinder  und  auch  den  Eltern;;;;;2;;;;;;1;8;0;;;;;;;2;;;;;;224;;;;;;EU-Mitgliedsstaaten;;;;;;2;;;;;;30;;;;;;Auch  wenn  nicht  alle  EU-Mitgliedsstaaten  Flüchtlinge  aufnehmen  wollen!!In;;;;;;1;;;;;;Flüchtlinge;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2097;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;1;99;1
2098;4;1;;3;;;;;Es  gilt  jetzt  klare  Zeichen  in  Richtung  Afrika  auszusenden.  Wer  sich  auf  den  Weg  nach  Europa  macht,  wird  nach  einer  gefährlichen  Reise  mit  unsäglichen  Strapazen  in  Auffangslagern,  in  den  allermeisten  Fällen  wieder  nach  Hause  geschickt!;;;;;;;;;;;;;;;;99;;;;;Europa;;;;;2;;;;;;1;;;;;„Flüchtlingen“  Wer  sich  auf  den  Weg  nach  Europa  macht,;;;;;2;;;;;;1;0;0;;;;;;;1;;;;;;1;;;;;;„Flüchtlingen“;;;;;;2;;;;;;20;;;;;;ist  ein  Egoist  Wer  dann  noch  Kleinkindern  diesen  Weg  zumutet;;;;;;1;;;;;;Kleinkindern;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2099;4;2;;;;;;;;;;;;2;;;;;Als  ehemaliges  sicher  noch  Verbindungen  in  das  Europaparlament.  Dort  muß  etwas  passieren.  Mitglied  der  Parlamentarischen  Versammlung  des  Europarates  hat  sie;;;;;;223;;;;;Europaparlament.;;;;;2;;;;;;1;;;;;;;;;;2;;;;;;0;0;0;;;;;;;2;2;;;;;215;212;;;;;ehemaliges  Mitglied  der  Parlamentarischen  Versammlung;den  Außenminister;;;;;1;1;;;;;1;99;;;;;Als  ehemaliges  sicher  noch  Verbindungen  in  das  Europaparlament.  Dort  muß  etwas  passieren.  Mitglied  National  rumjammern  brings  nichts  außer  eigene  Medienpräsenz.  der  Parlamentarischen  Versammlung  des  Europarates  hat  sie;vielleicht  auch  den  Außenminister  dafür  einpannen  ok,  keine  gute  Idee;;;;;1;99;;;;;;;;;;;0;99;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;99;1;1
2100;4;1;1;2;2;;;;;Sie  sollen  dort  hingehen,  wo  sie  herkommen  und  ihre  Situation  dort  verbessern  gerne  auch  gefördert  mit  EU-Mitteln.  Grenzen  dicht,  alle  in  ihre  Heimat  zurückbringen  und  vor  Ort  helfen  !  Und  das  so  schnell  wie  möglich;;;;;;;;;;;;;;;1;99;;;;Sie;Europa;;;;2;2;;;;;1;1;;;;;Sie  ihre;;;;2;2;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2101;4;1;;2;;;;;Natürlich  muss  werden!  Aber  bitte  vor  Ort  und  nicht  in  Deutschland!!!  den  Migranten  auf  den  griechischen  Inseln  schnell  geholfen;;;;;;;;;;;;;;;;99;;;;;;;;;;99;;;;;;1;;;;;Migranten;;;;;2;;;;;;1;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;3;1;1
2102;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;0;;;;;;;1;;;;;;5;;;;;;Roten  Halbmond;;;;;;2;;;;;;1;;;;;;muslimische  Hilfsorganisation,gleichgestellt  mit  dem  Roten  Kreuz,hat  noch  NIE  einem  Nicht-muslimischen  Land  geholfen.Im  hilft.Auch  kamen  von  dort  nie  Spenden  in  Richtung  Abendland  bei  Katastrophen.Die  helfen  nicht  mal  ihren  eigenen  Leuten,denn  vergessen.Diese  internationale;;;;;;3;;;;;;uns;;;;;;0;;;;;;0;;;;;;2;;;5;;;Roten  Kreuz,das;;;2;;;4;;;geholfen.Im  Gegensatz  zum  Roten  Kreuz,das  ständig  dort  hilft.Auch;;;0;;;2;4;1;1
2103;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;0;;;;;;;1;2;;;;;1;3;;;;;Migranten.;wir;;;;;2;2;;;;;20;30;;;;;Staatserpressung  mit  Kindern.  Wie  erbärmlich  von  diesen  Migranten.  Für  mich  ist  das;Aber  wir  leisten  Vorschub,  indem  wir  unsere  Sozialämter  für  jeden  offen  erklären  !  Wie  viele  Millionen  Menschen  wollt  ihr  noch  aufnehmen  ?;;;;;1;3;;;;;Kindern.;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;1;1
2104;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;2;;;;;1;215;;;;;Migranten;Madame  L.-S.;;;;;2;1;;;;;20;30;;;;;Eltern  die  ihre  Kinder  unnötig  in  Gefahr  gebracht  haben.;Jetzt  möchte  Madame  L.-S.  die  Kinder  nach  Deutschland  holen,  um  später  auch  die  Rabeneltern  nachziehen  zu  Lassen.;;;;;1;3;;;;;ihre  Kinder;Deutschland;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;1;2;1;1
2105;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;2;;;;;1;4;;;;;Migranten;zensiert;;;;;2;99;;;;;7;2;;;;;Die  Hoffnung  jüngere  Migranten  anlocken.  auf  unseren  Staat  wird  immer  mehr  und  noch;das  ist  fuer  keinen  Staat  zu  bewältigen.  Kann  zensiert  werden.  Es  bleibt  trotzdem  die  Wahrheit.;;;;;0;0;;;;;;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
2106;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;1;1;;;;;5;3;;;;;Fr.  Leuthheusser-Schnarrenberger;Personen  der  höheren  Gesellschaftsschicht;;;;;1;2;;;;;2;2;;;;;;haben  sie  die  bei  sich  aufgenommen,  bzw,  persönlich  unterstützt.  Gehe  nicht  davon  aus  das  ein  Frau  in  dieser  Position  und  Einkommen  darüber  mit  gutem  Beispiel  vorangeht.  berichtet  Engagement  nur  von  der  wieviel  Bevölkerung  im  eigenen  Land  erwarten  sie  selbst  sind  davon  ausgenommen.  der  Migranten  oder  Migrantenkinder;;;;;0;3;;;;;;Bevölkerung  im  eigenen  Land;;;;;1;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;8;1
