id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
563;Il y a une bombe à notre frontière sud par- delà la Méditerranée et je ne suis pas sure que nos politiques y aient pensé. Il s'agit de l'Algérie dont l'unique source de revenus sont les hydrocarbures. Avec le WTI voisinant 12 dollars le baril et un pays qui importe près de 50% de son alimentation et un chômage des jeunes de 30%, on a quelques raisons d’être inquiets.;valeurs_actuelles_user_438;2020-04-22 14:51:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11865;valeursactuelles;11;comment;2;369;68;35;
564;"Supprimons ""la loi du sol"" et renvoyons dans leur pays cette vermine qui pollue le territoire français et fait régner leur loi dans les cités. Il existe de bons ""blacks"", j'en connais, mais ils sont restés dans leur pays.";valeurs_actuelles_user_455;2020-04-22 14:28:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11866;valeursactuelles;11;comment;2;221;38;34;
565;"""Immigration subsaharienne""; traduire : ce sont des blacks. Les compatriotes de Sibeth. Mais chut, il ne faut pas le dire because amalgame et racisme. Le ramadan ne va pas arranger les choses, au contraire, ça excite ces abrutis. Et pendant ce temps là, la police se fait caillasser et tirer dessus dans le silence glaçant de ceux qui nous gouvernent.";valeurs_actuelles_user_17;2020-04-22 13:59:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11867;valeursactuelles;11;comment;2;351;59;33;
566;l'armée au pouvoir !;valeurs_actuelles_user_107;2020-04-22 13:36:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11868;valeursactuelles;11;comment;2;20;3;32;
567;3 Par ailleurs, connaissez-vous, une femme, un homme capable de se hisser au sommet du commandement ? Que des socialistes, toujours mentalement « dans les vap » , sensibles à la voix du communautarisme et à la voie du grand remplacement. Que des sociaux démocrates qui savent à peine ce qui se passe, décisionnaires a postériori. Alors à droite, Marine, bien que son combat soit juste, trop décevante. Je miserais pour épargner nos misères Philippe de Villiers. « Il en a « c’est trop rare.;valeurs_actuelles_user_331;2020-04-22 12:22:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11869;valeursactuelles;11;comment;2;490;84;31;
568;J’aimais beaucoup de Villiers mais il a pactisé avec le psychopathe Elyséen et par là même jamais ce traitre;valeurs_actuelles_user_106;2020-04-22 12:30:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11869;r1_valeurs_actuelles_comment_11870;valeursactuelles;11;reply;3;108;18;31;1
569;2 Mais voilà ! Nous ne sommes pas dans un scénario de film où la fiction coule de source vers la réalité et inversement. Bref ! il faut comprendre que s’attaquer à la racine du mal, nous fait passer d’une démocratie claudicante à une démocratie autoritaire qui peut devenir totalitaire. A savoir, pour un dirigeant, LE dirigeant décider stratégiquement ou pas, de tuer ou pas;valeurs_actuelles_user_331;2020-04-22 12:20:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11871;valeursactuelles;11;comment;2;375;64;30;
570;1 Nous sommes tous d’accord que cette guérilla urbaine localisée prodrome d’une guerre civile généralisée incite notre colère, notre crainte, notre haine. Alors on se conditionne en redresseur de tords, préconisant des méthodes coercitives radicales et à mon avis les seules valables, non pas pour faire les fanfarons mais pour nous soulager, nous calmer.;valeurs_actuelles_user_331;2020-04-22 12:20:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11872;valeursactuelles;11;comment;2;355;53;29;
571;une vingtaine de communes touchées ! tout cela pour un seul petit fait divers ( l'accident du connard en moto ) cela n'est pas spontané du tout il s'agit bien de séances de répétitions ( en utilisant le premier prétexte venu ) en vue d'actions de plus grandes ampleurs . Quand ils seront prêts , ce sera une insurrection avec armes ( ils les ont déjà depuis longtemps ) . Les dirigeants islamistes vont nous refaire le coup de la Palestine et du Liban , et notre gouvernement laisse faire . C'est à lui de s'inquieter!;valeurs_actuelles_user_140;2020-04-22 11:11:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11873;valeursactuelles;11;comment;2;518;95;28;
572;il est donc plus que temps pour nos Armées, de rassembler toutes les Smalas de Racailles de Banlieues, façon Vel d'Hiv, et de nous réexpédier tout ça, dans ses Califats d'Origine, Manu Militari, sur les Navires de Casse-Toi Croizières (Costa pour les habitués), désormais inutiles, mais suffisamment pré-Con-finés pour que ces Cons Finis Non-Confinés, chopent le Covid 19, et puissent en répandre la bonne souche, auprès de leurs Frères Musulmans, une fois à destination, et nous foutre enfin la Paix !!!;valeurs_actuelles_user_33;2020-04-22 10:50:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11874;valeursactuelles;11;comment;2;504;80;27;
573;Il faut bien comprendre que la gendarmerie ne peut pas être à la fois à traquer les petits vieux des campagnes et à affronter les jeunes des banlieues. En même temps j'aimerais dire que louer les infirmières qui font leur travail c'est une très bonne chose, mais il faudrait aussi penser aux gens du privé qui continuer de travailler, contrairement aux postiers.;valeurs_actuelles_user_438;2020-04-22 10:45:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11875;valeursactuelles;11;comment;2;362;61;26;
574;Mais d'où viennent ces mortiers et feux d'artifice ? Je croyais que leur vente était interdite en France... mais alors s'agirait-il d'un trafic : 1kg de drogue + 1 kg d'artifices et hop! on passe la frontière sans problème.. Et quand on pense que ce gouvernement de poltrons et de bien-pensants a interdit les grenades F4 aux forces de l'ordre ! Pourtant, il est temps de sortir les fusils mitrailleurs pour répondre à ces agressions de la police.;valeurs_actuelles_user_397;2020-04-22 10:36:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11876;valeursactuelles;11;comment;2;447;77;25;
575;Devant la bêtise bêlante de castaner, 2 remèdes : suppression de la double nationalité, et expulsion de toute cette vermine et leur fratrie. Il faut débarrasser la France de cette racaille qui interdit aux habitants de ces cités de pouvoir vivre normalement et sereinement. Tout doit être employé : armée, armes de guerre contre armes de guerre. Il faut purger la France de ce chancre. Des milliards ont été déversés -nos impôts- en pure perte dans ces banlieues. Maintenant, c'est le karcher ou rien.;valeurs_actuelles_user_1;2020-04-22 09:59:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11877;valeursactuelles;11;comment;2;501;83;24;
576;Dans ces zones appartenant encore au territoire français, (je crois), un point de non retour a été atteint. Je doute qu'une réplique encadrée par nos principes démocratiques qui laissent le champ libre à toute une frange de personnes qui font fi du respect des lois et autres règles citoyennes, soit d'une quelconque efficacité!;valeurs_actuelles_user_261;2020-04-22 09:44:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11878;valeursactuelles;11;comment;2;328;52;23;
577;"Il fut un temps où le gouvernement à fait tirer à balles réelles contre des manifestants pacifiques, faisant des morts, rue d'Isly; il est vrai que c'était contre des Européens qui voulaient rester français dans leur pays. Pourquoi ne tire-t-on pas à balles réelles contre des racailles qui ne méritent que ça; même si ce sont des musulmans.";valeurs_actuelles_user_78;2020-04-22 09:04:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11879;valeursactuelles;11;comment;2;341;57;22;
578;Depuis, la France est gouvernée par des incapables, des incompétents, des lâches, des profiteurs du généreux système français, et de la presque totalité d' une presse et de télévisions serviles serviteurs du pouvoir socialiste et macronien !;valeurs_actuelles_user_60;2020-04-22 09:42:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11879;r1_valeurs_actuelles_comment_11880;valeursactuelles;11;reply;3;241;36;22;1
579;"Le scenario 'Guerilla"" de Laurent Obertone finira bien par se produire et le plus tôt sera le mieux. Il y deux choses sur lesquelles on peut compter, sans risquer de se tromper; la bêtise de ces 'gens-là' et la veulerie de nos politiques.";valeurs_actuelles_user_438;2020-04-22 09:02:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11881;valeursactuelles;11;comment;2;238;42;21;
580;Ces violances sont une occasion manquée , une de plus, pour passer le karcher. Expulsion des étrangers impliqués, enquête sur leurs soutiens politiques, suppression de leur financement par la drogue par un moyen plus intelligent que l'interdiction aveugle qui s'est révélée inefficace dans tous les pays. M. Venot;valeurs_actuelles_user_635;2020-04-22 08:57:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11882;valeursactuelles;11;comment;2;313;47;20;
581;"""Manipulé par des militants anti-flics sur les réseaux sociaux et sur le terrain..."" Qui sont ces militants? Agissent-ils de leur propre chef? Est-ce le hasard si ces incidents sirviennent maintenant?";valeurs_actuelles_user_21;2020-04-22 08:42:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11883;valeursactuelles;11;comment;2;200;29;19;
582;Comment s'étonner de cette situation qui dure depuis trente ans. Immigration massive et laxisme .;valeurs_actuelles_user_110;2020-04-22 08:35:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11884;valeursactuelles;11;comment;2;97;14;18;
583;"Le ramadan commence demain 23 avril. Il doit donc maintenant paraitre urgent aux hautes autorités qui nous ""gouvernent "" au doigt mouillé de sortir très rapidement du confinement sous peine de voir la grenade islamiste leur péter à la figure !";valeurs_actuelles_user_238;2020-04-22 08:23:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11885;valeursactuelles;11;comment;2;243;40;17;
584;J'ose espérer que pas un seul des 8000 prisonniers relâché récemment n'est impliqué dans cette guérilla !;valeurs_actuelles_user_76;2020-04-22 08:21:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11886;valeursactuelles;11;comment;2;105;16;16;
585;"Un ""spectre"", bien mérité et attendu... C'est le résultat de 50 ans d'islamophilie de la classe politique qui a géré l'état. C'est le résultat des ""droitsdelhomme"" qui nous mettent pieds et poings liés devant ceux qui rêvent depuis plus de mille ans de faire manger leur cheval sur l'autel de Saint Pierre.";valeurs_actuelles_user_54;2020-04-22 00:53:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11887;valeursactuelles;11;comment;2;306;51;15;
586;Et Castaner est subitement devenu modeste comme la violette ! Pas un mot ! Peut-être est-il en vacances ? ou bien confiné à Carpentras ? A moins, tout simplement qu'il n'ait pas été mis au courant... Pourquoi pas ?... Faut-il en déduire que le Nouveau Monde a décidé de ne plus se préoccuper de la sécurité ? Et, dès lors, qu'il appartient à chaque citoyen de se défendre lui-même ? ... Un accord, peut-être, de mini micron avec les fabricants d'armes ?... Devant un tel silence toute hypothèse est possible !;valeurs_actuelles_user_477;2020-04-21 23:42:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11888;valeursactuelles;11;comment;2;509;90;14;
587;Paradoxalement, ça serait une bonne occasion pour faire enfin réagir ce gouvernement mou du genou;valeurs_actuelles_user_55;2020-04-21 23:10:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11889;valeursactuelles;11;comment;2;97;14;13;
588;une chance pour la France Le motard est un homme de 30 ans, condamné à 14 reprises, notamment pour infractions à la législation sur les stupéfiants, refus d'obtempérer, violences aggravées, extorsion... et plusieurs fois incarcéré. Il a fait l'objet de trois verbalisations pour violation du confinement. Il se trouve sous contrôle judiciaire depuis le 16 mars 2020 pour des faits de menaces de mort matérialisées par un objet (un hachoir) dans le cadre d'une procédure de comparution par procès-verbal après défèrement devant le procureur....;valeurs_actuelles_user_202;2020-04-21 22:53:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11890;valeursactuelles;11;comment;2;543;83;12;
589;Bouclage du quartier par l'armée. Nettoyage immeuble par immeuble. Tir à balles réelles après sommations règlementaires. Nos petits marquis oseront-ils ? S'ils ne le font, ce sont nous qui oserons.;valeurs_actuelles_user_26;2020-04-21 21:18:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11891;valeursactuelles;11;comment;2;197;29;11;
590;Absolument de votre avis.;valeurs_actuelles_user_184;2020-04-22 08:51:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11891;r1_valeurs_actuelles_comment_11892;valeursactuelles;11;reply;3;25;3;11;1
591;oui..c est ce que je dis..on prend nos parachutistes et on nettoie..;valeurs_actuelles_user_202;2020-04-21 22:55:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11891;r1_valeurs_actuelles_comment_11893;valeursactuelles;11;reply;3;68;11;11;2
592;"L'utilisation des tirs à balles réelles contre la racaille de Banlieue arrêterait le problème en 48 heures. Les cinéphiles connaissent ce western ""Dodge City"" où une petite ville du Texas est terrorisée ainsi que son Shérif par une bande de crapules. C'est alors qu'arrive Errol Flynn et tout rentre dans l'ordre. Nous sommes dans l'attente d'Errol Flynn.";valeurs_actuelles_user_438;2020-04-21 20:13:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11894;valeursactuelles;11;comment;2;355;56;10;
593;Je viens d'écouter E.Zemmour sur C News ... enfin UN qui a des c............ Merci Eric !!!....;valeurs_actuelles_user_142;2020-04-21 20:04:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11895;valeursactuelles;11;comment;2;95;16;9;
594;En effet ... Menant avec sa culture de l'excuse , ça suffit ! bravo Zemmour !;valeurs_actuelles_user_19;2020-04-21 20:14:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11895;r1_valeurs_actuelles_comment_11896;valeursactuelles;11;reply;3;77;15;9;1
595;Nous savons tous qu'une guerre civile se prépare, notre armée a pour devoir d'intervenir dans ces zones de non-droit. Qu'attendent nos vaillants généraux pour prendre le pouvoir ?;valeurs_actuelles_user_304;2020-04-21 19:52:00;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_article_928;r1_valeurs_actuelles_comment_11897;valeursactuelles;11;comment;2;179;27;8;
